row_id,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,event,team_a,team_a_difficulty,team_h,team_h_difficulty,element_type,team,web_name,safe_web_name,own_team,opposition_team
8120,0,0,0,0,0,0,0,0,0,0.0,0,0,240,0,0,196,0,0,0,0.0,10633,0.0,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,0,0,0,1,0,0,0,0,0,0,20,0,15383,0,0,0,1.0,5.0,0.0,0,-610,37,647,42,True,0,0,20.0,1,5,12,4,2,12,Moreno,moreno,12,1
8127,0,58,0,0,0,27,1,5,53,0.5,0,0,242,0,0,5,3,0,0,2.5,242,20.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,0,0,19,0,0,0,0,9,0,1,0,13273,0,1,1,0.0,4.0,4.0,6,0,0,0,50,True,0,0,1.0,19,5,12,3,2,12,Gomez,gomez,12,19
8128,0,70,0,0,0,29,1,5,63,11.2,0,0,242,0,0,15,1,0,0,3.4,767,18.4,1,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,90,0,0,7,0,0,0,0,3,0,2,0,31448,0,1,0,2.0,0.0,4.0,6,9890,12209,2319,50,False,0,0,2.0,12,2,7,4,2,12,Gomez,gomez,12,7
8129,0,104,0,0,2,29,1,6,92,11.8,0,0,242,0,0,25,0,0,0,5.2,1294,23.0,1,2018-08-25T16:30:00Z,25 Aug 17:30,0,0,90,0,0,3,0,0,0,0,9,0,3,0,63475,0,0,0,0.0,1.0,17.0,8,24940,30621,5681,50,True,0,0,3.0,3,5,12,2,2,12,Gomez,gomez,12,3
8130,0,58,0,0,0,18,0,9,48,10.4,1,0,242,0,0,37,0,1,0,3.8,1825,23.4,1,2018-09-01T11:30:00Z,01 Sep 12:30,0,0,90,0,0,11,0,0,0,0,4,0,4,0,127360,0,1,1,2.0,1.0,4.0,2,54698,63851,9153,50,False,0,0,4.0,12,3,11,4,2,12,Gomez,gomez,12,11
8131,0,35,0,0,0,16,0,4,28,0.2,1,0,242,0,0,48,0,1,0,2.1,2362,20.8,0,2018-09-15T11:30:00Z,15 Sep 12:30,0,0,90,0,0,17,0,0,0,0,9,0,5,0,159663,0,0,0,2.0,1.0,0.0,2,25903,41995,16092,50,False,0,0,5.0,12,5,17,4,2,12,Gomez,gomez,12,17
8132,0,45,0,0,0,14,0,2,43,0.6,1,0,242,0,0,58,0,0,0,1.2,2899,11.8,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,35,0,0,16,0,0,0,0,4,0,6,0,189946,0,1,0,0.0,3.0,0.0,1,25131,34073,8942,51,True,0,0,6.0,16,5,12,2,2,12,Gomez,gomez,12,16
8133,0,91,0,0,0,16,0,4,79,1.3,0,0,242,0,0,64,0,1,0,1.6,3437,12.8,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,0,6,0,0,0,0,8,0,7,0,172920,0,1,0,1.0,1.0,2.0,2,-15832,4540,20372,51,False,0,0,7.0,12,4,6,4,2,12,Gomez,gomez,12,6
8134,0,50,0,0,0,25,1,2,43,40.4,0,0,242,0,0,76,1,0,0,6.8,3976,17.0,3,2018-10-07T15:30:00Z,07 Oct 16:30,0,0,90,0,2,13,0,0,0,0,4,0,8,0,167689,2,0,1,0.0,0.0,11.0,6,-6512,3164,9676,51,True,0,0,8.0,13,5,12,4,2,12,Gomez,gomez,12,13
8135,0,53,0,0,0,26,1,4,44,12.7,0,0,242,0,0,86,1,0,0,2.8,4518,15.6,1,2018-10-20T16:30:00Z,20 Oct 17:30,0,0,90,0,0,10,0,0,0,0,5,0,9,0,192460,1,1,0,1.0,0.0,0.0,6,19614,26916,7302,51,False,0,0,9.0,12,2,10,4,2,12,Gomez,gomez,12,10
8136,0,0,0,0,0,0,0,0,0,0.0,0,0,242,0,0,96,0,0,0,0.0,5064,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,5,0,0,0,0,0,0,10,0,249836,0,0,0,1.0,4.0,0.0,0,55093,61198,6105,51,True,0,0,10.0,5,5,12,2,2,12,Gomez,gomez,12,5
8137,0,40,0,0,0,14,0,10,33,0.8,0,0,242,0,0,101,1,1,0,2.4,5612,20.8,0,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,90,0,0,1,0,0,0,0,2,0,11,0,226323,0,0,0,1.0,1.0,2.0,2,-20613,7351,27964,51,False,0,0,11.0,12,4,1,4,2,12,Gomez,gomez,12,1
8138,0,86,0,0,0,22,1,2,79,0.8,1,0,242,0,0,117,2,0,0,1.3,6162,12.4,0,2018-11-11T12:00:00Z,11 Nov 12:00,0,0,90,0,0,9,0,0,0,0,5,0,12,0,245489,0,0,0,0.0,2.0,0.0,5,15519,23816,8297,51,True,0,1,12.0,9,5,12,2,2,12,Gomez,gomez,12,9
8139,0,0,0,0,0,0,0,0,0,0.0,0,0,242,0,0,128,0,0,0,0.0,6714,0.0,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,0,0,0,18,0,0,0,0,0,0,13,0,252881,0,0,0,3.0,0.0,0.0,0,6614,15887,9273,51,False,0,0,13.0,12,3,18,4,2,12,Gomez,gomez,12,18
8140,0,66,0,0,0,21,1,6,57,0.4,0,0,242,0,0,137,3,0,0,1.3,7267,12.2,0,2018-12-02T16:15:00Z,02 Dec 16:15,0,0,90,0,0,8,0,0,0,0,8,0,14,0,224126,0,0,0,0.0,1.0,0.0,5,-28317,2541,30858,51,True,0,1,14.0,8,5,12,3,2,12,Gomez,gomez,12,8
8141,0,13,0,0,0,2,0,1,11,0.7,0,0,242,0,0,143,0,0,0,0.1,7823,0.4,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,22,0,0,4,0,0,0,0,0,0,15,0,229628,1,0,0,3.0,1.0,0.0,1,3139,9338,6199,51,False,0,0,15.0,12,2,4,4,2,12,Gomez,gomez,12,4
8142,0,0,0,0,0,0,0,0,0,0.0,0,0,242,0,0,152,0,0,0,0.0,8381,0.0,0,2018-12-08T12:30:00Z,08 Dec 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,146965,0,0,0,4.0,0.0,0.0,0,-78519,1931,80450,51,False,0,0,16.0,12,3,2,4,2,12,Gomez,gomez,12,2
8143,0,0,0,0,0,0,0,0,0,0.0,0,0,242,0,0,165,0,0,0,0.0,8940,0.0,0,2018-12-16T16:00:00Z,16 Dec 16:00,0,0,0,0,0,14,0,0,0,0,0,0,17,0,109099,0,0,0,1.0,3.0,0.0,0,-40990,256,41246,50,True,0,0,17.0,14,5,12,4,2,12,Gomez,gomez,12,14
8144,0,0,0,0,0,0,0,0,0,0.0,0,0,242,0,0,180,0,0,0,0.0,9502,0.0,0,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,0,0,0,20,0,0,0,0,0,0,18,0,95655,0,0,0,2.0,0.0,0.0,0,-15038,176,15214,50,False,0,0,18.0,12,3,20,4,2,12,Gomez,gomez,12,20
8145,0,0,0,0,0,0,0,0,0,0.0,0,0,242,0,0,186,0,0,0,0.0,10067,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,19,0,87082,0,0,0,0.0,4.0,0.0,0,-8714,133,8847,49,True,0,0,19.0,15,5,12,2,2,12,Gomez,gomez,12,15
8146,0,0,0,0,0,0,0,0,0,0.0,0,0,242,0,0,196,0,0,0,0.0,10635,0.0,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,0,0,0,1,0,0,0,0,0,0,20,0,81334,0,0,0,1.0,5.0,0.0,0,-5930,79,6009,49,True,0,0,20.0,1,5,12,4,2,12,Gomez,gomez,12,1
8153,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,5,0,0,0,0.0,243,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,3630,0,0,0,0.0,4.0,0.0,0,0,0,0,50,True,0,0,1.0,19,5,12,3,2,12,Matip,matip,12,19
8154,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,15,0,0,0,0.0,768,0.0,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,0,0,0,7,0,0,0,0,0,0,2,0,3379,0,0,0,2.0,0.0,0.0,0,-632,124,756,50,False,0,0,2.0,12,2,7,4,2,12,Matip,matip,12,7
8155,0,3,0,0,0,3,0,0,2,0.0,0,0,243,0,0,25,0,0,0,0.0,1295,0.4,0,2018-08-25T16:30:00Z,25 Aug 17:30,0,0,1,0,0,3,0,0,0,0,0,0,3,0,3339,0,0,0,0.0,1.0,0.0,1,-358,161,519,49,True,0,0,3.0,3,5,12,2,2,12,Matip,matip,12,3
8156,0,0,0,0,0,3,0,0,0,0.0,0,0,243,0,0,37,0,0,0,0.0,1826,0.0,0,2018-09-01T11:30:00Z,01 Sep 12:30,0,0,1,0,0,11,0,0,0,0,0,0,4,0,3970,0,0,0,2.0,1.0,0.0,1,47,325,278,49,False,0,0,4.0,12,3,11,4,2,12,Matip,matip,12,11
8157,0,1,0,0,0,3,0,0,0,0.0,0,0,243,0,0,48,0,1,0,0.0,2363,0.0,0,2018-09-15T11:30:00Z,15 Sep 12:30,0,0,1,0,0,17,0,0,0,0,0,0,5,0,4367,0,0,0,2.0,1.0,0.0,1,-85,249,334,49,False,0,0,5.0,12,5,17,4,2,12,Matip,matip,12,17
8158,0,112,0,0,3,41,1,5,96,5.1,0,0,243,0,0,58,0,0,1,7.7,2900,55.0,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,90,0,0,16,0,0,0,0,11,0,6,0,4650,0,1,0,0.0,3.0,17.0,15,-33,185,218,49,True,0,0,6.0,16,5,12,2,2,12,Matip,matip,12,16
8159,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,64,0,0,0,0.0,3438,0.0,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,0,0,0,6,0,0,0,0,0,0,7,0,15050,0,0,0,1.0,1.0,0.0,0,7577,8566,989,49,False,0,0,7.0,12,4,6,4,2,12,Matip,matip,12,6
8160,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,76,0,0,0,0.0,3977,0.0,0,2018-10-07T15:30:00Z,07 Oct 16:30,0,0,0,0,0,13,0,0,0,0,0,0,8,0,14326,0,0,0,0.0,0.0,0.0,0,-1079,1211,2290,49,True,0,0,8.0,13,5,12,4,2,12,Matip,matip,12,13
8161,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,86,0,0,0,0.0,4519,0.0,0,2018-10-20T16:30:00Z,20 Oct 17:30,0,0,0,0,0,10,0,0,0,0,0,0,9,0,15095,0,0,0,1.0,0.0,0.0,0,-289,1681,1970,49,False,0,0,9.0,12,2,10,4,2,12,Matip,matip,12,10
8162,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,96,0,0,0,0.0,5065,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,5,0,0,0,0,0,0,10,0,14015,0,0,0,1.0,4.0,0.0,0,-1215,266,1481,49,True,0,0,10.0,5,5,12,2,2,12,Matip,matip,12,5
8163,0,0,0,0,0,5,0,0,0,0.0,0,0,243,0,0,101,0,0,0,0.2,5613,2.0,0,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,1,0,0,1,0,0,0,0,0,0,11,0,12959,0,1,0,1.0,1.0,0.0,1,-1208,110,1318,49,False,0,0,11.0,12,4,1,4,2,12,Matip,matip,12,1
8164,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,117,0,0,0,0.0,6163,0.0,0,2018-11-11T12:00:00Z,11 Nov 12:00,0,0,0,0,0,9,0,0,0,0,0,0,12,0,12677,0,0,0,0.0,2.0,0.0,0,-473,203,676,49,True,0,0,12.0,9,5,12,2,2,12,Matip,matip,12,9
8165,0,0,0,0,0,3,0,0,0,0.0,0,0,243,0,0,128,0,0,0,0.0,6715,0.0,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,1,0,0,18,0,0,0,0,0,0,13,0,12348,0,0,0,3.0,0.0,0.0,1,-527,164,691,49,False,0,0,13.0,12,3,18,4,2,12,Matip,matip,12,18
8166,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,137,0,0,0,0.0,7268,0.0,0,2018-12-02T16:15:00Z,02 Dec 16:15,0,0,0,0,0,8,0,0,0,0,0,0,14,0,12198,0,0,0,0.0,1.0,0.0,0,-243,76,319,49,True,0,0,14.0,8,5,12,3,2,12,Matip,matip,12,8
8167,0,102,0,0,0,13,0,3,84,0.7,1,0,243,0,0,143,1,1,0,2.0,7824,14.8,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,90,0,0,4,0,0,0,0,5,0,15,0,12066,1,1,0,3.0,1.0,4.0,2,-206,88,294,49,False,0,0,15.0,12,2,4,4,2,12,Matip,matip,12,4
8168,0,68,0,0,0,29,1,6,58,1.3,0,0,243,0,0,152,2,0,0,2.1,8382,17.4,0,2018-12-08T12:30:00Z,08 Dec 12:30,0,0,90,0,0,2,0,0,0,0,2,0,16,0,13976,0,3,0,4.0,0.0,2.0,6,1577,1891,314,49,False,0,0,16.0,12,3,2,4,2,12,Matip,matip,12,2
8169,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,165,0,0,0,0.0,8941,0.0,0,2018-12-16T16:00:00Z,16 Dec 16:00,0,0,0,0,0,14,0,0,0,0,0,0,17,0,13174,0,0,0,1.0,3.0,0.0,0,-690,1659,2349,49,True,0,0,17.0,14,5,12,4,2,12,Matip,matip,12,14
8170,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,180,0,0,0,0.0,9503,0.0,0,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,0,0,0,20,0,0,0,0,0,0,18,0,11564,0,0,0,2.0,0.0,0.0,0,-1632,53,1685,49,False,0,0,18.0,12,3,20,4,2,12,Matip,matip,12,20
8171,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,186,0,0,0,0.0,10068,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,19,0,10851,0,0,0,0.0,4.0,0.0,0,-740,38,778,49,True,0,0,19.0,15,5,12,2,2,12,Matip,matip,12,15
8172,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,196,0,0,0,0.0,10636,0.0,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,0,0,0,1,0,0,0,0,0,0,20,0,10398,0,0,0,1.0,5.0,0.0,0,-467,14,481,49,True,0,0,20.0,1,5,12,4,2,12,Matip,matip,12,1
8179,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,5,0,0,0,0.0,244,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,1,0,7541,0,0,0,0.0,4.0,0.0,0,0,0,0,45,True,0,0,1.0,19,5,12,3,2,12,Klavan,klavan,12,19
8180,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,15,0,0,0,0.0,769,0.0,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,0,0,0,7,0,0,0,0,0,0,2,0,5838,0,0,0,2.0,0.0,0.0,0,-1800,73,1873,45,False,0,0,2.0,12,2,7,4,2,12,Klavan,klavan,12,7
8181,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,25,0,0,0,0.0,1296,0.0,0,2018-08-25T16:30:00Z,25 Aug 17:30,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4718,0,0,0,0.0,1.0,0.0,0,-1228,28,1256,44,True,0,0,3.0,3,5,12,2,2,12,Klavan,klavan,12,3
8182,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,37,0,0,0,0.0,1827,0.0,0,2018-09-01T11:30:00Z,01 Sep 12:30,0,0,0,0,0,11,0,0,0,0,0,0,4,0,4077,0,0,0,2.0,1.0,0.0,0,-724,32,756,44,False,0,0,4.0,12,3,11,4,2,12,Klavan,klavan,12,11
8183,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,48,0,0,0,0.0,2364,0.0,0,2018-09-15T11:30:00Z,15 Sep 12:30,0,0,0,0,0,17,0,0,0,0,0,0,5,0,3493,0,0,0,2.0,1.0,0.0,0,-599,11,610,44,False,0,0,5.0,12,5,17,4,2,12,Klavan,klavan,12,17
8184,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,58,0,0,0,0.0,2901,0.0,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,0,0,0,16,0,0,0,0,0,0,6,0,3246,0,0,0,0.0,3.0,0.0,0,-261,3,264,44,True,0,0,6.0,16,5,12,2,2,12,Klavan,klavan,12,16
8185,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,64,0,0,0,0.0,3439,0.0,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,0,0,0,6,0,0,0,0,0,0,7,0,3097,0,0,0,1.0,1.0,0.0,0,-157,6,163,44,False,0,0,7.0,12,4,6,4,2,12,Klavan,klavan,12,6
8186,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,76,0,0,0,0.0,3978,0.0,0,2018-10-07T15:30:00Z,07 Oct 16:30,0,0,0,0,0,13,0,0,0,0,0,0,8,0,3003,0,0,0,0.0,0.0,0.0,0,-97,1,98,44,True,0,0,8.0,13,5,12,4,2,12,Klavan,klavan,12,13
8187,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,86,0,0,0,0.0,4520,0.0,0,2018-10-20T16:30:00Z,20 Oct 17:30,0,0,0,0,0,10,0,0,0,0,0,0,9,0,2903,0,0,0,1.0,0.0,0.0,0,-108,8,116,44,False,0,0,9.0,12,2,10,4,2,12,Klavan,klavan,12,10
8188,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,96,0,0,0,0.0,5066,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,5,0,0,0,0,0,0,10,0,2857,0,0,0,1.0,4.0,0.0,0,-52,6,58,44,True,0,0,10.0,5,5,12,2,2,12,Klavan,klavan,12,5
8189,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,101,0,0,0,0.0,5614,0.0,0,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,0,0,0,1,0,0,0,0,0,0,11,0,2809,0,0,0,1.0,1.0,0.0,0,-52,4,56,44,False,0,0,11.0,12,4,1,4,2,12,Klavan,klavan,12,1
8190,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,117,0,0,0,0.0,6164,0.0,0,2018-11-11T12:00:00Z,11 Nov 12:00,0,0,0,0,0,9,0,0,0,0,0,0,12,0,2768,0,0,0,0.0,2.0,0.0,0,-46,2,48,44,True,0,0,12.0,9,5,12,2,2,12,Klavan,klavan,12,9
8191,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,128,0,0,0,0.0,6716,0.0,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,0,0,0,18,0,0,0,0,0,0,13,0,2727,0,0,0,3.0,0.0,0.0,0,-45,3,48,44,False,0,0,13.0,12,3,18,4,2,12,Klavan,klavan,12,18
8192,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,137,0,0,0,0.0,7269,0.0,0,2018-12-02T16:15:00Z,02 Dec 16:15,0,0,0,0,0,8,0,0,0,0,0,0,14,0,2701,0,0,0,0.0,1.0,0.0,0,-26,2,28,44,True,0,0,14.0,8,5,12,3,2,12,Klavan,klavan,12,8
8193,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,143,0,0,0,0.0,7825,0.0,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,0,0,0,4,0,0,0,0,0,0,15,0,2683,0,0,0,3.0,1.0,0.0,0,-17,3,20,44,False,0,0,15.0,12,2,4,4,2,12,Klavan,klavan,12,4
8194,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,152,0,0,0,0.0,8383,0.0,0,2018-12-08T12:30:00Z,08 Dec 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,2666,0,0,0,4.0,0.0,0.0,0,-23,0,23,44,False,0,0,16.0,12,3,2,4,2,12,Klavan,klavan,12,2
8195,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,165,0,0,0,0.0,8942,0.0,0,2018-12-16T16:00:00Z,16 Dec 16:00,0,0,0,0,0,14,0,0,0,0,0,0,17,0,2633,0,0,0,1.0,3.0,0.0,0,-34,3,37,44,True,0,0,17.0,14,5,12,4,2,12,Klavan,klavan,12,14
8196,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,180,0,0,0,0.0,9504,0.0,0,2018-12-21T20:00:00Z,21 Dec 20:00,0,0,0,0,0,20,0,0,0,0,0,0,18,0,2615,0,0,0,2.0,0.0,0.0,0,-22,5,27,44,False,0,0,18.0,12,3,20,4,2,12,Klavan,klavan,12,20
8197,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,186,0,0,0,0.0,10069,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,19,0,2606,0,0,0,0.0,4.0,0.0,0,-12,3,15,44,True,0,0,19.0,15,5,12,2,2,12,Klavan,klavan,12,15
8198,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,196,0,0,0,0.0,10637,0.0,0,2018-12-29T17:30:00Z,29 Dec 17:30,0,0,0,0,0,1,0,0,0,0,0,0,20,0,2585,0,0,0,1.0,5.0,0.0,0,-23,4,27,44,True,0,0,20.0,1,5,12,4,2,12,Klavan,klavan,12,1
8205,0,69,0,0,0,22,1,2,58,8.3,1,0,245,0,0,5,1,0,0,4.2,245,20.8,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,1,1,19,0,0,0,0,6,0,1,0,787168,4,2,0,0.0,4.0,13.0,5,0,0,0,50,True,0,1,1.0,19,5,12,3,2,12,Alexander-Arnold,alexander-arnold,12,19
8206,0,71,0,0,0,25,1,5,65,14.7,0,0,245,0,0,15,2,0,0,3.7,770,12.2,0,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,90,0,1,7,0,0,0,0,13,0,2,0,858617,1,0,0,2.0,0.0,10.0,5,12318,54988,42670,50,False,0,1,2.0,12,2,7,4,2,12,Alexander-Arnold,alexander-arnold,12,7
8207,0,69,0,0,0,24,1,3,56,29.3,1,0,245,0,0,25,1,0,0,6.6,1297,17.4,2,2018-08-25T16:30:00Z,25 Aug 17:30,0,0,88,1,1,3,0,0,0,0,4,0,3,0,908111,2,2,1,0.0,1.0,19.0,5,29331,96022,66691,50,True,0,1,3.0,3,5,12,2,2,12,Alexander-Arnold,alexander-arnold,12,3
8208,0,32,0,0,0,12,0,2,22,1.2,2,0,245,0,0,37,0,1,0,1.2,1828,10.0,0,2018-09-01T11:30:00Z,01 Sep 12:30,0,0,88,0,0,11,0,0,0,0,6,0,4,0,932919,2,2,1,2.0,1.0,1.0,2,12728,66257,53529,50,False,0,0,4.0,12,3,11,4,2,12,Alexander-Arnold,alexander-arnold,12,11
8209,0,39,0,0,0,21,1,4,25,1.8,0,0,245,0,0,48,1,0,0,2.2,2365,11.2,0,2018-09-15T11:30:00Z,15 Sep 12:30,0,0,89,0,0,17,0,0,0,0,6,0,5,0,873976,0,0,0,2.0,1.0,9.0,6,-62483,30536,93019,50,False,0,0,5.0,12,5,17,4,2,12,Alexander-Arnold,alexander-arnold,12,17
8210,1,53,0,0,2,30,1,3,42,17.7,0,0,245,0,0,58,0,0,0,5.0,2902,24.6,1,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,90,0,0,16,0,0,0,0,5,0,6,0,956808,2,0,0,0.0,3.0,8.0,11,64832,91597,26765,50,True,0,0,6.0,16,5,12,2,2,12,Alexander-Arnold,alexander-arnold,12,16
8211,0,52,0,0,0,13,0,2,39,37.0,0,0,245,0,0,64,2,1,0,5.3,3440,15.8,2,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,3,6,0,0,0,0,8,0,7,0,1142685,1,0,0,1.0,1.0,0.0,2,172870,192231,19361,51,False,0,0,7.0,12,4,6,4,2,12,Alexander-Arnold,alexander-arnold,12,6
8212,0,0,0,0,0,0,0,0,0,0.0,0,0,245,0,0,76,0,0,0,0.0,3979,0.0,0,2018-10-07T15:30:00Z,07 Oct 16:30,0,0,0,0,0,13,0,0,0,0,0,0,8,0,1192821,0,0,0,0.0,0.0,0.0,0,49718,76944,27226,51,True,0,0,8.0,13,5,12,4,2,12,Alexander-Arnold,alexander-arnold,12,13
8213,0,0,0,0,0,0,0,0,0,0.0,0,0,245,0,0,86,0,0,0,0.0,4521,0.0,0,2018-10-20T16:30:00Z,20 Oct 17:30,0,0,0,0,0,10,0,0,0,0,0,0,9,0,1239222,0,0,0,1.0,0.0,0.0,0,32373,87647,55274,52,False,0,0,9.0,12,2,10,4,2,12,Alexander-Arnold,alexander-arnold,12,10
8214,0,83,0,0,0,15,0,1,71,25.9,0,0,245,0,0,96,0,1,0,6.6,5067,16.4,1,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,0,5,0,0,0,0,3,0,10,0,1076363,2,3,1,1.0,4.0,24.0,2,-155735,11722,167457,51,True,0,0,10.0,5,5,12,2,2,12,Alexander-Arnold,alexander-arnold,12,5
8215,0,40,1,0,0,21,0,7,26,26.1,2,0,245,0,0,101,0,1,0,4.9,5615,23.2,2,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,90,0,0,1,0,0,0,0,8,0,11,0,1018207,1,2,0,1.0,1.0,0.0,2,-64052,12447,76499,51,False,0,0,11.0,12,4,1,4,2,12,Alexander-Arnold,alexander-arnold,12,1
8216,1,56,1,0,2,36,1,4,41,32.4,0,0,245,0,0,117,2,0,0,8.6,6165,28.8,2,2018-11-11T12:00:00Z,11 Nov 12:00,0,0,90,0,1,9,0,0,0,0,4,0,12,0,1029315,2,2,2,0.0,2.0,25.0,11,4422,36309,31887,50,True,0,0,12.0,9,5,12,2,2,12,Alexander-Arnold,alexander-arnold,12,9
8217,0,67,0,0,2,35,1,3,51,22.8,0,0,245,0,0,128,2,0,1,7.6,6717,44.2,1,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,90,0,2,18,0,0,0,0,4,0,13,0,1227205,0,0,0,3.0,0.0,9.0,14,183097,198512,15415,51,False,0,0,13.0,12,3,18,4,2,12,Alexander-Arnold,alexander-arnold,12,18
8218,0,54,0,0,0,21,1,3,33,31.8,0,0,245,0,0,137,1,0,0,5.5,7270,19.6,2,2018-12-02T16:15:00Z,02 Dec 16:15,0,0,90,0,1,8,0,0,0,0,6,0,14,0,1465221,2,0,0,0.0,1.0,4.0,6,231632,237000,5368,52,True,0,0,14.0,8,5,12,3,2,12,Alexander-Arnold,alexander-arnold,12,8
8219,0,45,0,0,0,9,0,1,33,3.4,1,0,245,0,0,143,0,1,0,3.2,7826,10.0,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,67,0,0,4,0,0,0,0,4,0,15,0,1667812,1,0,0,3.0,1.0,19.0,2,190779,197597,6818,53,False,0,0,15.0,12,2,4,4,2,12,Alexander-Arnold,alexander-arnold,12,4
